"V1"
"184"	1156
"185"	2471
"186"	451
"187"	3381
"188"	3382
"189"	452
"190"	3383
"191"	4
"192"	422
"193"	5
"194"	3387
"195"	566
"196"	3389
"197"	1157
"198"	1158
"199"	846
"200"	847
"201"	848
"202"	1159
"203"	1160
"204"	2473
"205"	454
"206"	2474
"207"	2475
"208"	2476
"209"	144
"210"	124
"211"	129
"212"	849
"213"	850
"214"	851
"215"	1047
"216"	3390
"217"	205
"218"	423
"219"	462
"220"	464
"221"	3391
"222"	595
"223"	3393
"224"	725
"225"	3394
"226"	3395
"227"	424
"228"	3396
"229"	3397
"230"	1
"231"	2
"232"	112
"233"	10
"234"	206
"235"	1161
"236"	1163
"237"	567
"238"	537
"239"	455
"240"	426
"241"	3398
"242"	2479
"243"	2480
"244"	2481
"245"	3399
"246"	2483
"247"	596
"248"	365
"249"	699
"250"	700
"251"	2484
"252"	2485
"253"	3402
"254"	2486
"255"	3403
"256"	3404
"257"	3405
"258"	531
"259"	726
"260"	79
"261"	11
"262"	597
"263"	103
"264"	2488
"265"	539
"266"	3408
"267"	2490
"268"	3409
"269"	3410
"270"	2491
"271"	569
"272"	3
"273"	145
"274"	598
"275"	3412
"276"	456
"277"	2493
"278"	533
"279"	2494
"280"	1051
"281"	1053
"282"	853
"283"	854
"284"	855
"285"	856
"286"	857
"287"	1054
"288"	1056
"289"	6
"290"	3413
"291"	3414
"292"	2496
"293"	2498
"294"	2499
"295"	2500
"296"	429
"297"	430
"298"	366
"299"	1
"300"	728
"301"	599
"302"	541
"303"	3417
"304"	457
"305"	2501
"306"	2502
"307"	2503
"308"	2504
"309"	2505
"310"	2506
"311"	574
"312"	24
"313"	1167
"314"	142
"315"	143
"316"	144
"317"	62
"318"	3419
"319"	3420
"320"	431
"321"	131
"322"	132
"323"	565
"324"	566
"325"	208
"326"	3421
"327"	3424
"328"	3425
"329"	3426
"330"	3428
"331"	2507
"332"	2508
"333"	2509
"334"	702
"335"	575
"336"	3429
"337"	3430
"338"	3431
"339"	32
"340"	459
"341"	2510
"342"	2515
"343"	13
"344"	14
"345"	1169
"346"	567
"347"	209
"348"	446
"349"	542
"350"	535
"351"	447
"352"	730
"353"	3432
"354"	600
"355"	33
"356"	2520
"357"	2523
"358"	434
"359"	435
"360"	436
"361"	703
"362"	1
"363"	211
"364"	80
"365"	466
"366"	731
"367"	3434
"368"	3438
"369"	3439
"370"	2524
"371"	1127
"372"	2526
"373"	2527
"374"	2528
"375"	2529
"376"	1128
"377"	705
"378"	432
"379"	433
"380"	577
"381"	579
"382"	1
"383"	1170
"384"	1171
"385"	215
"386"	216
"387"	32
"388"	536
"389"	448
"390"	3441
"391"	735
"392"	3442
"393"	3444
"394"	3445
"395"	3447
"396"	537
"397"	538
"398"	1129
"399"	2530
"400"	2531
"401"	858
"402"	2532
"403"	2533
"404"	859
"405"	860
"406"	861
"407"	862
"408"	863
"409"	864
"410"	2536
"411"	14
"412"	146
"413"	434
"414"	435
"415"	436
"416"	437
"417"	438
"418"	439
"419"	440
"420"	1058
"421"	1059
"422"	1060
"423"	580
"424"	581
"425"	582
"426"	1
"427"	1172
"428"	1173
"429"	147
"430"	603
"431"	460
"432"	461
"433"	3448
"434"	539
"435"	128
"436"	2538
"437"	2539
"438"	1174
"439"	1175
"440"	3451
"441"	1061
"442"	1064
"443"	1065
"444"	1066
"445"	737
"446"	3453
"447"	3455
"448"	3457
"449"	2542
"450"	2545
"451"	441
"452"	1177
"453"	738
"454"	33
"455"	568
"456"	220
"457"	221
"458"	3462
"459"	438
"460"	3
"461"	583
"462"	75
"463"	1178
"464"	569
"465"	1179
"466"	449
"467"	544
"468"	224
"469"	545
"470"	605
"471"	3465
"472"	546
"473"	1
"474"	21
"475"	22
"476"	148
"477"	865
"478"	866
"479"	867
"480"	868
"481"	869
"482"	225
"483"	465
"484"	3466
"485"	870
"486"	871
"487"	872
"488"	2546
"489"	875
"490"	15
"491"	226
"492"	16
"493"	1131
"494"	876
"495"	3468
"496"	150
"497"	877
"498"	880
"499"	881
"500"	882
"501"	2547
"502"	2548
"503"	2549
"504"	2550
"505"	2
"506"	570
"507"	571
"508"	739
"509"	80
"510"	42
"511"	607
"512"	3472
"513"	439
"514"	3475
"515"	3476
"516"	547
"517"	883
"518"	44
"519"	45
"520"	884
"521"	146
"522"	151
"523"	46
"524"	3478
"525"	3479
"526"	3481
"527"	2551
"528"	2552
"529"	3482
"530"	3483
"531"	2553
"532"	2554
"533"	2556
"534"	1133
"535"	147
"536"	3484
"537"	104
"538"	740
"539"	741
"540"	3485
"541"	3486
"542"	2557
"543"	3489
"544"	3490
"545"	3491
"546"	2560
"547"	368
"548"	586
"549"	152
"550"	232
"551"	572
"552"	548
"553"	233
"554"	3496
"555"	3498
"556"	3499
"557"	2562
"558"	2563
"559"	5
"560"	154
"561"	543
"562"	544
"563"	545
"564"	227
"565"	573
"566"	234
"567"	575
"568"	549
"569"	576
"570"	546
"571"	608
"572"	468
"573"	3500
"574"	3504
"575"	23
"576"	3505
"577"	2567
"578"	2568
"579"	709
"580"	710
"581"	1
"582"	1
"583"	2
"584"	588
"585"	467
"586"	105
"587"	235
"588"	153
"589"	885
"590"	886
"591"	887
"592"	468
"593"	16
"594"	1135
"595"	24
"596"	25
"597"	3509
"598"	2572
"599"	2573
"600"	2574
"601"	2575
"602"	2576
"603"	31
"604"	589
"605"	1180
"606"	1181
"607"	744
"608"	745
"609"	746
"610"	63
"611"	889
"612"	890
"613"	891
"614"	711
"615"	2577
"616"	712
"617"	713
"618"	2580
"619"	2581
"620"	2582
"621"	135
"622"	136
"623"	1183
"624"	228
"625"	1
"626"	137
"627"	138
"628"	139
"629"	1
"630"	1
"631"	2
"632"	3
"633"	747
"634"	1067
"635"	551
"636"	552
"637"	1068
"638"	469
"639"	140
"640"	3516
"641"	151
"642"	3520
"643"	3522
"644"	3523
"645"	1070
"646"	35
"647"	1
"648"	1
"649"	469
"650"	2
"651"	154
"652"	3532
"653"	3534
"654"	470
"655"	55
"656"	56
"657"	748
"658"	229
"659"	230
"660"	1137
"661"	609
"662"	892
"663"	893
"664"	894
"665"	895
"666"	113
"667"	2583
"668"	2584
"669"	2586
"670"	590
"671"	591
"672"	592
"673"	1184
"674"	578
"675"	1186
"676"	231
"677"	232
"678"	896
"679"	897
"680"	898
"681"	899
"682"	442
"683"	444
"684"	1139
"685"	548
"686"	549
"687"	610
"688"	470
"689"	471
"690"	3539
"691"	3540
"692"	3541
"693"	3543
"694"	1073
"695"	1
"696"	103
"697"	1
"698"	553
"699"	2
"700"	3
"701"	4
"702"	36
"703"	135
"704"	471
"705"	6
"706"	2587
"707"	2588
"708"	2589
"709"	2590
"710"	3548
"711"	3550
"712"	3551
"713"	3552
"714"	3553
"715"	141
"716"	751
"717"	752
"718"	142
"719"	143
"720"	2593
"721"	2594
"722"	1
"723"	3554
"724"	3555
"725"	3556
"726"	716
"727"	1187
"728"	234
"729"	2
"730"	5
"731"	6
"732"	3
"733"	4
"734"	5
"735"	6
"736"	2597
"737"	8
"738"	2598
"739"	2599
"740"	9
"741"	2
"742"	3
"743"	3558
"744"	3559
"745"	1
"746"	1075
"747"	3561
"748"	1140
"749"	1141
"750"	27
"751"	900
"752"	901
"753"	582
"754"	902
"755"	903
"756"	2602
"757"	2603
"758"	2605
"759"	10
"760"	3564
"761"	3565
"762"	3566
"763"	155
"764"	237
"765"	1190
"766"	472
"767"	472
"768"	473
"769"	441
"770"	7
"771"	2607
"772"	753
"773"	11
"774"	12
"775"	13
"776"	14
"777"	3571
"778"	3573
"779"	3577
"780"	445
"781"	446
"782"	447
"783"	448
"784"	717
"785"	2
"786"	239
"787"	583
"788"	3
"789"	64
"790"	8
"791"	9
"792"	10
"793"	65
"794"	66
"795"	2608
"796"	2610
"797"	2611
"798"	2614
"799"	3578
"800"	3579
"801"	144
"802"	7
"803"	2615
"804"	2616
"805"	2618
"806"	2619
"807"	3581
"808"	3585
"809"	3586
"810"	3588
"811"	145
"812"	3590
"813"	449
"814"	450
"815"	718
"816"	719
"817"	720
"818"	370
"819"	556
"820"	557
"821"	3591
"822"	146
"823"	147
"824"	148
"825"	5
"826"	452
"827"	3593
"828"	1077
"829"	7
"830"	8
"831"	593
"832"	594
"833"	474
"834"	475
"835"	476
"836"	905
"837"	906
"838"	908
"839"	909
"840"	910
"841"	551
"842"	552
"843"	17
"844"	553
"845"	3594
"846"	3596
"847"	451
"848"	452
"849"	453
"850"	454
"851"	455
"852"	156
"853"	1078
"854"	1192
"855"	1193
"856"	473
"857"	2621
"858"	912
"859"	913
"860"	914
"861"	755
"862"	478
"863"	3601
"864"	3602
"865"	3603
"866"	456
"867"	83
"868"	58
"869"	136
"870"	137
"871"	479
"872"	1081
"873"	1082
"874"	2
"875"	442
"876"	319
"877"	612
"878"	613
"879"	559
"880"	6
"881"	1
"882"	2
"883"	154
"884"	1196
"885"	1197
"886"	1198
"887"	585
"888"	155
"889"	156
"890"	243
"891"	1
"892"	2622
"893"	2623
"894"	2625
"895"	2626
"896"	244
"897"	560
"898"	555
"899"	561
"900"	480
"901"	457
"902"	3
"903"	4
"904"	5
"905"	3609
"906"	614
"907"	2
"908"	1084
"909"	77
"910"	1085
"911"	245
"912"	246
"913"	15
"914"	11
"915"	16
"916"	556
"917"	3611
"918"	3612
"919"	3613
"920"	3616
"921"	3617
"922"	3619
"923"	587
"924"	1
"925"	138
"926"	14
"927"	15
"928"	16
"929"	1200
"930"	588
"931"	3620
"932"	17
"933"	248
"934"	589
"935"	2628
"936"	2
"937"	3
"938"	4
"939"	4
"940"	5
"941"	3623
"942"	4
"943"	5
"944"	474
"945"	3624
"946"	616
"947"	3625
"948"	3626
"949"	3629
"950"	3631
"951"	915
"952"	916
"953"	917
"954"	1204
"955"	1205
"956"	2629
"957"	249
"958"	29
"959"	1
"960"	2631
"961"	2633
"962"	757
"963"	2634
"964"	3634
"965"	592
"966"	3638
"967"	3639
"968"	918
"969"	919
"970"	920
"971"	921
"972"	78
"973"	79
"974"	1206
"975"	593
"976"	37
"977"	8
"978"	558
"979"	2
"980"	18
"981"	721
"982"	722
"983"	157
"984"	6
"985"	1
"986"	68
"987"	69
"988"	560
"989"	565
"990"	2635
"991"	3640
"992"	3641
"993"	2642
"994"	1143
"995"	6
"996"	7
"997"	251
"998"	20
"999"	8
"1000"	620
"1001"	3642
"1002"	1087
"1003"	2643
"1004"	3645
"1005"	3646
"1006"	2644
"1007"	3647
"1008"	2645
"1009"	2646
"1010"	723
"1011"	1146
"1012"	481
"1013"	482
"1014"	8
"1015"	8
"1016"	1207
"1017"	1208
"1018"	70
"1019"	1089
"1020"	458
"1021"	460
"1022"	562
"1023"	3652
"1024"	563
"1025"	2647
"1026"	237
"1027"	2649
"1028"	1092
"1029"	2652
"1030"	140
"1031"	600
"1032"	601
"1033"	1093
"1034"	3
"1035"	4
"1036"	72
"1037"	1209
"1038"	6
"1039"	7
"1040"	8
"1041"	9
"1042"	5
"1043"	564
"1044"	13
"1045"	922
"1046"	3653
"1047"	3656
"1048"	923
"1049"	924
"1050"	565
"1051"	568
"1052"	2654
"1053"	622
"1054"	570
"1055"	1096
"1056"	484
"1057"	603
"1058"	604
"1059"	38
"1060"	32
"1061"	33
"1062"	2
"1063"	254
"1064"	255
"1065"	461
"1066"	925
"1067"	926
"1068"	927
"1069"	928
"1070"	3658
"1071"	3661
"1072"	3663
"1073"	3665
"1074"	3666
"1075"	2658
"1076"	2659
"1077"	105
"1078"	240
"1079"	106
"1080"	572
"1081"	486
"1082"	606
"1083"	608
"1084"	609
"1085"	610
"1086"	4
"1087"	455
"1088"	1212
"1089"	30
"1090"	724
"1091"	930
"1092"	3667
"1093"	462
"1094"	615
"1095"	3
"1096"	5
"1097"	566
"1098"	2664
"1099"	2665
"1100"	618
"1101"	619
"1102"	620
"1103"	1213
"1104"	595
"1105"	596
"1106"	567
"1107"	1098
"1108"	1
"1109"	149
"1110"	150
"1111"	151
"1112"	152
"1113"	153
"1114"	154
"1115"	1215
"1116"	258
"1117"	597
"1118"	598
"1119"	599
"1120"	3
"1121"	17
"1122"	3670
"1123"	3672
"1124"	3673
"1125"	3674
"1126"	3675
"1127"	725
"1128"	726
"1129"	2666
"1130"	2667
"1131"	9
"1132"	10
"1133"	9
"1134"	10
"1135"	107
"1136"	5
"1137"	4
"1138"	759
"1139"	568
"1140"	3676
"1141"	3677
"1142"	464
"1143"	727
"1144"	575
"1145"	1
"1146"	2
"1147"	3
"1148"	4
"1149"	19
"1150"	20
"1151"	36
"1152"	622
"1153"	260
"1154"	600
"1155"	569
"1156"	3678
"1157"	1104
"1158"	5
"1159"	7
"1160"	8
"1161"	9
"1162"	623
"1163"	1
"1164"	52
"1165"	8
"1166"	476
"1167"	444
"1168"	3680
"1169"	3682
"1170"	1147
"1171"	1
"1172"	1149
"1173"	1150
"1174"	1151
"1175"	1
"1176"	73
"1177"	74
"1178"	75
"1179"	7
"1180"	156
"1181"	3684
"1182"	3685
"1183"	3689
"1184"	2672
"1185"	2675
"1186"	466
"1187"	467
"1188"	2677
"1189"	468
"1190"	9
"1191"	10
"1192"	1153
"1193"	1157
"1194"	457
"1195"	1216
"1196"	601
"1197"	761
"1198"	3692
"1199"	448
"1200"	373
"1201"	625
"1202"	1107
"1203"	21
"1204"	3694
"1205"	577
"1206"	487
"1207"	488
"1208"	1158
"1209"	10
"1210"	11
"1211"	12
"1212"	13
"1213"	14
"1214"	2
"1215"	602
"1216"	606
"1217"	607
"1218"	22
"1219"	23
"1220"	3696
"1221"	3697
"1222"	3699
"1223"	3701
"1224"	2
"1225"	3
"1226"	25
"1227"	26
"1228"	3
"1229"	16
"1230"	17
"1231"	19
"1232"	20
"1233"	1109
"1234"	27
"1235"	28
"1236"	33
"1237"	155
"1238"	157
"1239"	158
"1240"	570
"1241"	762
"1242"	571
"1243"	572
"1244"	34
"1245"	35
"1246"	2679
"1247"	2680
"1248"	2681
"1249"	2682
"1250"	3703
"1251"	3704
"1252"	4
"1253"	5
"1254"	22
"1255"	23
"1256"	24
"1257"	25
"1258"	26
"1259"	2
"1260"	624
"1261"	2683
"1262"	2685
"1263"	2688
"1264"	1
"1265"	3
"1266"	4
"1267"	4
"1268"	141
"1269"	29
"1270"	30
"1271"	31
"1272"	32
"1273"	626
"1274"	1218
"1275"	2
"1276"	1219
"1277"	1221
"1278"	76
"1279"	932
"1280"	764
"1281"	933
"1282"	36
"1283"	77
"1284"	3707
"1285"	3708
"1286"	3709
"1287"	3710
"1288"	3711
"1289"	2690
"1290"	2692
"1291"	935
"1292"	936
"1293"	450
"1294"	1160
"1295"	1161
"1296"	1162
"1297"	1163
"1298"	34
"1299"	35
"1300"	36
"1301"	268
"1302"	158
"1303"	937
"1304"	938
"1305"	939
"1306"	731
"1307"	625
"1308"	579
"1309"	25
"1310"	3712
"1311"	242
"1312"	11
"1313"	940
"1314"	3715
"1315"	941
"1316"	454
"1317"	456
"1318"	12
"1319"	160
"1320"	161
"1321"	162
"1322"	163
"1323"	164
"1324"	78
"1325"	2695
"1326"	38
"1327"	39
"1328"	13
"1329"	14
"1330"	609
"1331"	160
"1332"	271
"1333"	15
"1334"	16
"1335"	166
"1336"	168
"1337"	169
"1338"	53
"1339"	170
"1340"	3717
"1341"	3718
"1342"	2702
"1343"	2703
"1344"	13
"1345"	14
"1346"	16
"1347"	627
"1348"	628
"1349"	629
"1350"	273
"1351"	274
"1352"	12
"1353"	171
"1354"	172
"1355"	173
"1356"	174
"1357"	175
"1358"	176
"1359"	177
"1360"	3720
"1361"	3721
"1362"	3724
"1363"	8
"1364"	9
"1365"	631
"1366"	1
"1367"	478
"1368"	611
"1369"	5
"1370"	17
"1371"	18
"1372"	321
"1373"	275
"1374"	178
"1375"	179
"1376"	1
"1377"	574
"1378"	3725
"1379"	3726
"1380"	3727
"1381"	2708
"1382"	283
"1383"	6
"1384"	10
"1385"	42
"1386"	43
"1387"	47
"1388"	37
"1389"	1
"1390"	40
"1391"	18
"1392"	29
"1393"	1
"1394"	278
"1395"	732
"1396"	2
"1397"	733
"1398"	1
"1399"	575
"1400"	14
"1401"	734
"1402"	577
"1403"	3728
"1404"	3729
"1405"	2711
"1406"	2712
"1407"	2714
"1408"	30
"1409"	17
"1410"	18
"1411"	5
"1412"	1
"1413"	50
"1414"	1
"1415"	43
"1416"	1
"1417"	19
"1418"	3
"1419"	2
"1420"	3
"1421"	2
"1422"	479
"1423"	1
"1424"	581
"1425"	16
"1426"	17
"1427"	942
"1428"	944
"1429"	39
"1430"	3732
"1431"	3734
"1432"	3736
"1433"	3737
"1434"	3738
"1435"	3739
"1436"	376
"1437"	459
"1438"	1
"1439"	1
"1440"	1226
"1441"	1227
"1442"	1228
"1443"	1230
"1444"	766
"1445"	767
"1446"	582
"1447"	4
"1448"	5
"1449"	946
"1450"	947
"1451"	948
"1452"	627
"1453"	3741
"1454"	3743
"1455"	2716
"1456"	2717
"1457"	2718
"1458"	1165
"1459"	130
"1460"	632
"1461"	34
"1462"	35
"1463"	3
"1464"	2
"1465"	1232
"1466"	19
"1467"	20
"1468"	21
"1469"	181
"1470"	583
"1471"	8
"1472"	182
"1473"	585
"1474"	184
"1475"	186
"1476"	578
"1477"	3744
"1478"	20
"1479"	21
"1480"	22
"1481"	25
"1482"	12
"1483"	1167
"1484"	55
"1485"	187
"1486"	188
"1487"	22
"1488"	23
"1489"	279
"1490"	586
"1491"	189
"1492"	190
"1493"	191
"1494"	11
"1495"	12
"1496"	3745
"1497"	3746
"1498"	26
"1499"	27
"1500"	28
"1501"	29
"1502"	30
"1503"	31
"1504"	1169
"1505"	1170
"1506"	57
"1507"	58
"1508"	460
"1509"	193
"1510"	194
"1511"	195
"1512"	14
"1513"	15
"1514"	108
"1515"	281
"1516"	613
"1517"	109
"1518"	196
"1519"	3747
"1520"	3748
"1521"	3749
"1522"	3750
"1523"	3751
"1524"	2
"1525"	6
"1526"	32
"1527"	33
"1528"	34
"1529"	35
"1530"	61
"1531"	62
"1532"	1172
"1533"	1173
"1534"	1174
"1535"	1175
"1536"	1176
"1537"	198
"1538"	768
"1539"	16
"1540"	17
"1541"	199
"1542"	200
"1543"	3752
"1544"	3753
"1545"	472
"1546"	41
"1547"	143
"1548"	64
"1549"	201
"1550"	1236
"1551"	770
"1552"	4
"1553"	1238
"1554"	24
"1555"	26
"1556"	37
"1557"	591
"1558"	580
"1559"	2724
"1560"	2725
"1561"	3754
"1562"	66
"1563"	67
"1564"	1114
"1565"	1
"1566"	2
"1567"	6
"1568"	480
"1569"	771
"1570"	1240
"1571"	1242
"1572"	481
"1573"	1243
"1574"	5
"1575"	285
"1576"	245
"1577"	950
"1578"	952
"1579"	953
"1580"	954
"1581"	2726
"1582"	2727
"1583"	3758
"1584"	2729
"1585"	2730
"1586"	377
"1587"	378
"1588"	45
"1589"	79
"1590"	459
"1591"	1245
"1592"	1248
"1593"	82
"1594"	955
"1595"	957
"1596"	18
"1597"	2731
"1598"	2732
"1599"	3762
"1600"	2734
"1601"	3764
"1602"	3765
"1603"	3768
"1604"	2735
"1605"	46
"1606"	2
"1607"	635
"1608"	1249
"1609"	1251
"1610"	18
"1611"	775
"1612"	111
"1613"	462
"1614"	592
"1615"	202
"1616"	203
"1617"	204
"1618"	205
"1619"	581
"1620"	615
"1621"	616
"1622"	1116
"1623"	3770
"1624"	2738
"1625"	2739
"1626"	2740
"1627"	40
"1628"	2741
"1629"	2742
"1630"	41
"1631"	42
"1632"	43
"1633"	44
"1634"	25
"1635"	206
"1636"	1118
"1637"	1
"1638"	1119
"1639"	1252
"1640"	1253
"1641"	1120
"1642"	1123
"1643"	1124
"1644"	582
"1645"	1125
"1646"	207
"1647"	208
"1648"	209
"1649"	210
"1650"	211
"1651"	45
"1652"	47
"1653"	24
"1654"	7
"1655"	3772
"1656"	460
"1657"	461
"1658"	287
"1659"	289
"1660"	617
"1661"	618
"1662"	3774
"1663"	3776
"1664"	212
"1665"	214
"1666"	215
"1667"	216
"1668"	217
"1669"	218
"1670"	219
"1671"	220
"1672"	221
"1673"	3778
"1674"	3779
"1675"	584
"1676"	2748
"1677"	1132
"1678"	1136
"1679"	1138
"1680"	31
"1681"	48
"1682"	2751
"1683"	49
"1684"	50
"1685"	2752
"1686"	2754
"1687"	959
"1688"	3781
"1689"	3782
"1690"	3783
"1691"	2757
"1692"	2759
"1693"	2761
"1694"	475
"1695"	636
"1696"	637
"1697"	638
"1698"	1255
"1699"	40
"1700"	777
"1701"	1
"1702"	163
"1703"	19
"1704"	962
"1705"	963
"1706"	778
"1707"	964
"1708"	3785
"1709"	3787
"1710"	2762
"1711"	284
"1712"	164
"1713"	22
"1714"	23
"1715"	24
"1716"	1257
"1717"	322
"1718"	779
"1719"	222
"1720"	223
"1721"	224
"1722"	227
"1723"	228
"1724"	491
"1725"	3789
"1726"	285
"1727"	2763
"1728"	2764
"1729"	2765
"1730"	69
"1731"	71
"1732"	1181
"1733"	1182
"1734"	1183
"1735"	587
"1736"	463
"1737"	464
"1738"	8
"1739"	1260
"1740"	620
"1741"	621
"1742"	780
"1743"	3791
"1744"	3792
"1745"	2768
"1746"	85
"1747"	2772
"1748"	87
"1749"	88
"1750"	74
"1751"	75
"1752"	76
"1753"	77
"1754"	46
"1755"	588
"1756"	589
"1757"	640
"1758"	622
"1759"	381
"1760"	3793
"1761"	3795
"1762"	3797
"1763"	3798
"1764"	5
"1765"	464
"1766"	1265
"1767"	293
"1768"	230
"1769"	231
"1770"	232
"1771"	233
"1772"	784
"1773"	966
"1774"	2775
"1775"	2776
"1776"	632
"1777"	2777
"1778"	83
"1779"	84
"1780"	87
"1781"	3800
"1782"	3802
"1783"	47
"1784"	477
"1785"	6
"1786"	1266
"1787"	234
"1788"	235
"1789"	236
"1790"	237
"1791"	2779
"1792"	2780
"1793"	591
"1794"	2
"1795"	624
"1796"	625
"1797"	89
"1798"	90
"1799"	634
"1800"	2785
"1801"	2787
"1802"	3805
"1803"	3807
"1804"	1184
"1805"	114
"1806"	1140
"1807"	294
"1808"	6
"1809"	483
"1810"	492
"1811"	493
"1812"	596
"1813"	494
"1814"	2788
"1815"	2789
"1816"	2790
"1817"	2791
"1818"	2793
"1819"	6
"1820"	478
"1821"	626
"1822"	27
"1823"	1185
"1824"	166
"1825"	2795
"1826"	2797
"1827"	2798
"1828"	3811
"1829"	3812
"1830"	3813
"1831"	2
"1832"	3
"1833"	56
"1834"	785
"1835"	88
"1836"	9
"1837"	12
"1838"	382
"1839"	43
"1840"	32
"1841"	33
"1842"	37
"1843"	628
"1844"	629
"1845"	91
"1846"	92
"1847"	94
"1848"	3817
"1849"	1
"1850"	295
"1851"	38
"1852"	28
"1853"	597
"1854"	495
"1855"	598
"1856"	599
"1857"	479
"1858"	239
"1859"	241
"1860"	243
"1861"	248
"1862"	23
"1863"	1268
"1864"	1270
"1865"	484
"1866"	630
"1867"	485
"1868"	2801
"1869"	2802
"1870"	2803
"1871"	638
"1872"	115
"1873"	160
"1874"	296
"1875"	383
"1876"	486
"1877"	787
"1878"	496
"1879"	2806
"1880"	2807
"1881"	2809
"1882"	601
"1883"	497
"1884"	969
"1885"	49
"1886"	50
"1887"	384
"1888"	385
"1889"	736
"1890"	737
"1891"	738
"1892"	2811
"1893"	2812
"1894"	2814
"1895"	788
"1896"	480
"1897"	482
"1898"	483
"1899"	467
"1900"	641
"1901"	1275
"1902"	1
"1903"	26
"1904"	27
"1905"	2815
"1906"	97
"1907"	98
"1908"	2817
"1909"	2819
"1910"	2820
"1911"	51
"1912"	595
"1913"	596
"1914"	484
"1915"	29
"1916"	31
"1917"	465
"1918"	100
"1919"	101
"1920"	103
"1921"	2821
"1922"	2822
"1923"	2824
"1924"	2826
"1925"	2827
"1926"	53
"1927"	62
"1928"	64
"1929"	183
"1930"	35
"1931"	37
"1932"	485
"1933"	9
"1934"	11
"1935"	1276
"1936"	1277
"1937"	15
"1938"	16
"1939"	2833
"1940"	2835
"1941"	1
"1942"	107
"1943"	108
"1944"	110
"1945"	9
"1946"	29
"1947"	30
"1948"	1186
"1949"	66
"1950"	68
"1951"	6
"1952"	597
"1953"	35
"1954"	170
"1955"	790
"1956"	633
"1957"	1143
"1958"	1144
"1959"	605
"1960"	1145
"1961"	1146
"1962"	791
"1963"	974
"1964"	976
"1965"	1147
"1966"	38
"1967"	50
"1968"	51
"1969"	486
"1970"	977
"1971"	978
"1972"	979
"1973"	642
"1974"	1189
"1975"	249
"1976"	1190
"1977"	55
"1978"	56
"1979"	57
"1980"	58
"1981"	647
"1982"	1148
"1983"	11
"1984"	1279
"1985"	1
"1986"	250
"1987"	1
"1988"	3
"1989"	3
"1990"	31
"1991"	32
"1992"	18
"1993"	2838
"1994"	19
"1995"	59
"1996"	61
"1997"	488
"1998"	11
"1999"	24
"2000"	25
"2001"	26
"2002"	27
"2003"	25
"2004"	29
"2005"	792
"2006"	134
"2007"	3820
"2008"	31
"2009"	3823
"2010"	33
"2011"	34
"2012"	251
"2013"	2
"2014"	10
"2015"	741
"2016"	634
"2017"	742
"2018"	4
"2019"	743
"2020"	34
"2021"	94
"2022"	635
"2023"	26
"2024"	606
"2025"	23
"2026"	24
"2027"	95
"2028"	3824
"2029"	3826
"2030"	3827
"2031"	3828
"2032"	3829
"2033"	115
"2034"	491
"2035"	493
"2036"	598
"2037"	599
"2038"	471
"2039"	472
